,Entity,Iteration,Probability,Relation,Value
2249,concept:athlete:brian_urlacher,850,1.0,concept:athleteledsportsteam,concept:sportsteam:chicago_bears
2250,concept:athlete:brian_urlacher,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
2251,concept:athlete:brian_urlacher,850,0.911,concept:athleteplayssport,concept:sport:football
2252,concept:athlete:kevin_hart,850,1.0,concept:athleteplayssport,concept:sport:baseball
2253,concept:athlete:chris_redman,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:falcons
2254,concept:athlete:chris_redman,850,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
2255,concept:athlete:chris_redman,850,0.911,concept:athleteplayssport,concept:sport:football
2256,concept:personmexico:virgil_vasquez,850,0.9981875,concept:athleteplayssport,concept:sport:baseball
2257,concept:athlete:jack_egbert,850,1.0,concept:athleteplayssport,concept:sport:baseball
2258,concept:athlete:micah_owings,850,0.993875,concept:athleteplaysinleague,concept:sportsleague:mlb
2259,concept:athlete:micah_owings,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2260,concept:athlete:jeff_karstens,850,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
2261,concept:athlete:jeff_karstens,850,0.992125,concept:athleteplayssport,concept:sport:baseball
2262,concept:coach:torii_hunter,850,1.0,concept:athleteledsportsteam,concept:sportsteam:houston_astros
2263,concept:coach:torii_hunter,850,1.0,concept:athleteplaysforteam,concept:sportsteam:houston_astros
2264,concept:coach:torii_hunter,850,0.99995253125,concept:athleteplaysinleague,concept:sportsleague:mlb
2265,concept:coach:torii_hunter,850,0.99987596875,concept:athleteplayssport,concept:sport:baseball
2266,concept:athlete:chase_budinger,850,0.977709792567887,concept:athleteplaysforteam,concept:sportsteam:twins
2267,concept:athlete:chase_budinger,850,0.98775,concept:athleteplaysinleague,concept:sportsleague:mlb
2268,concept:athlete:chase_budinger,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
2269,concept:athlete:plaxico_burress,850,1.0,concept:athleteplaysforteam,concept:sportsteam:ny_giants
2270,concept:athlete:anibal_sanchez,850,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
2271,concept:athlete:anibal_sanchez,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
2272,concept:coach:john_havlicek,850,0.9382395751260942,concept:athleteplaysforteam,concept:sportsteam:celtics
2273,concept:coach:john_havlicek,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nba
2274,concept:coach:john_havlicek,850,0.948,concept:athleteplayssport,concept:sport:basketball
2275,concept:personmexico:adrian_gonzalez,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:padres
2276,concept:personmexico:adrian_gonzalez,850,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
2277,concept:personmexico:adrian_gonzalez,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2278,concept:athlete:nomar_garciaparra,850,0.96875,concept:athleteledsportsteam,concept:sportsteam:dodgers
2279,concept:athlete:nomar_garciaparra,850,0.9999645758591256,concept:athleteplaysforteam,concept:sportsteam:dodgers
2280,concept:athlete:nomar_garciaparra,850,0.9835,concept:athleteplaysinleague,concept:sportsleague:mlb
2281,concept:athlete:nomar_garciaparra,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2282,concept:personmexico:antonio_pierce,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:rangers
2283,concept:personmexico:antonio_pierce,850,0.948,concept:athleteplaysinleague,concept:sportsleague:nhl
2284,concept:personmexico:antonio_pierce,850,0.961,concept:athleteplayssport,concept:sport:hockey
2285,concept:personmexico:miguel_batista,850,0.9755,concept:athleteplaysinleague,concept:sportsleague:mlb
2286,concept:personmexico:miguel_batista,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2287,concept:athlete:travis_blackley,850,0.99775,concept:athleteplayssport,concept:sport:baseball
2288,concept:personmexico:nick_punto,850,0.96875,concept:athleteledsportsteam,concept:sportsteam:twins
2289,concept:personmexico:nick_punto,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:twins
2290,concept:personmexico:nick_punto,850,0.9945,concept:athleteplaysinleague,concept:sportsleague:mlb
2291,concept:personmexico:nick_punto,850,0.988875,concept:athleteplayssport,concept:sport:baseball
2292,concept:personmexico:ruddy_lugo,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2293,concept:personmexico:ethier,850,0.99609375,concept:athleteledsportsteam,concept:sportsteam:dodgers
2294,concept:personmexico:ethier,850,0.9999991215129694,concept:athleteplaysforteam,concept:sportsteam:dodgers
2295,concept:personmexico:ethier,850,0.997984375,concept:athleteplaysinleague,concept:sportsleague:mlb
2296,concept:personmexico:ethier,850,0.9685,concept:athleteplayssport,concept:sport:baseball
2297,concept:coach:emmitt_smith,850,0.9795,concept:athleteplaysinleague,concept:sportsleague:nfl
2298,concept:coach:emmitt_smith,850,0.907,concept:athleteplayssport,concept:sport:football
2299,concept:athlete:nelson_figueroa,850,0.99909375,concept:athleteplayssport,concept:sport:baseball
2300,concept:athlete:kurt_warner,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:rams
2301,concept:athlete:kurt_warner,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
2302,concept:athlete:kurt_warner,850,1.0,concept:athleteplayssport,concept:sport:football
2303,concept:personmexico:ian_snell,850,0.9755,concept:athleteplaysinleague,concept:sportsleague:mlb
2304,concept:personmexico:ian_snell,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2305,concept:athlete:andruw_jones,850,1.0,concept:athleteledsportsteam,concept:sportsteam:atlanta_braves
2306,concept:athlete:andruw_jones,850,1.0,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves
2307,concept:athlete:andruw_jones,850,0.994875,concept:athleteplaysinleague,concept:sportsleague:mlb
2308,concept:athlete:andruw_jones,850,0.937,concept:athleteplayssport,concept:sport:baseball
2309,concept:athlete:tim_corcoran,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2310,concept:athlete:shin_soo_choo,850,0.984375,concept:athleteplaysinleague,concept:sportsleague:mlb
2311,concept:athlete:shin_soo_choo,850,0.998875,concept:athleteplayssport,concept:sport:baseball
2312,concept:coach:dion_phaneuf,850,0.998046875,concept:athleteplaysforteam,concept:sportsteam:calgary_flames
2313,concept:athlete:david_herndon,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
2314,concept:athlete:david_herndon,850,0.96875,concept:athleteplayssport,concept:sport:baseball
2315,concept:coach:mike_mcclendon,850,0.984375,concept:athleteplaysinleague,concept:sportsleague:mlb
2316,concept:athlete:peavy,850,0.9375,concept:athleteledsportsteam,concept:sportsteam:prairie_view_a___m_panthers
2317,concept:athlete:peavy,850,0.9999999403953552,concept:athleteplaysforteam,concept:sportsteam:padres
2318,concept:athlete:peavy,850,0.95,concept:athleteplaysinleague,concept:sportsleague:mlb
2319,concept:athlete:peavy,850,0.9685,concept:athleteplayssport,concept:sport:baseball
2320,concept:athlete:jonathan_papelbon,850,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
2321,concept:athlete:jonathan_papelbon,850,0.992125,concept:athleteplayssport,concept:sport:baseball
2322,concept:athlete:brad_lidge,850,0.99675,concept:athleteplaysinleague,concept:sportsleague:mlb
2323,concept:athlete:brad_lidge,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
2324,concept:athlete:harmon_killebrew,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:twins
2325,concept:athlete:harmon_killebrew,850,0.956,concept:athleteplaysinleague,concept:sportsleague:mlb
2326,concept:athlete:harmon_killebrew,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2327,concept:athlete:willie_stargell,850,0.9510000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
2328,concept:athlete:willie_stargell,850,0.9685,concept:athleteplayssport,concept:sport:baseball
2329,concept:coach:matt_guerrier,850,0.993875,concept:athleteplaysinleague,concept:sportsleague:mlb
2330,concept:coach:matt_guerrier,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
2331,concept:personmexico:kiko_calero,850,0.96875,concept:athleteplayssport,concept:sport:baseball
2332,concept:athlete:manny_parra,850,0.9991875,concept:athleteplaysinleague,concept:sportsleague:mlb
2333,concept:athlete:manny_parra,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2334,concept:athlete:jeff_green,850,1.0,concept:athleteledsportsteam,concept:sportsteam:seattle_supersonics
2335,concept:athlete:jd_durbin,850,0.989,concept:athleteplaysinleague,concept:sportsleague:mlb
2336,concept:athlete:jd_durbin,850,0.992125,concept:athleteplayssport,concept:sport:baseball
2337,concept:athlete:jack_cassel,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2338,concept:personmexico:david_ortiz,850,1.0,concept:athleteledsportsteam,concept:sportsteam:bucks_county_community_college
2339,concept:personmexico:david_ortiz,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:bucks_county_community_college
2340,concept:personmexico:david_ortiz,850,0.999234375,concept:athleteplaysinleague,concept:sportsleague:mlb
2341,concept:personmexico:david_ortiz,850,1.0,concept:athleteplayssport,concept:sport:baseball
2342,concept:athlete:shawn_hill,850,0.9981875,concept:athleteplayssport,concept:sport:baseball
2343,concept:athlete:max_scherzer,850,0.99878125,concept:athleteplayssport,concept:sport:baseball
2344,concept:athlete:mark_kotsay,850,0.984375,concept:athleteledsportsteam,concept:sportsteam:atlanta_braves
2345,concept:athlete:mark_kotsay,850,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:atlanta_braves
2346,concept:athlete:mark_kotsay,850,0.991,concept:athleteplaysinleague,concept:sportsleague:mlb
2347,concept:athlete:mark_kotsay,850,0.9685,concept:athleteplayssport,concept:sport:baseball
2348,concept:athlete:alberto_gilardino,850,0.984375,concept:athleteledsportsteam,concept:sportsteam:tampa_bay_devil_rays
2349,concept:athlete:alberto_gilardino,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:italy
2350,concept:athlete:alberto_gilardino,850,0.977,concept:athleteplaysinleague,concept:sportsleague:mlb
2351,concept:athlete:alberto_gilardino,850,0.9685,concept:athleteplayssport,concept:sport:baseball
2352,concept:athlete:mike_modano,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:dallas_stars
2353,concept:coach:joe_torre,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:dodgers
2354,concept:athlete:darren_mcfadden,850,0.9999999997023123,concept:athleteledsportsteam,concept:sportsteam:ucla
2355,concept:athlete:darren_mcfadden,850,0.9998779296875,concept:athleteplaysforteam,concept:sportsteam:oakland_raiders
2356,concept:athlete:darren_mcfadden,850,0.9976970001691404,concept:athleteplaysinleague,concept:sportsleague:nfl
2357,concept:athlete:darren_mcfadden,850,0.991351,concept:athleteplayssport,concept:sport:football
2358,concept:athlete:joe_nathan,850,0.993875,concept:athleteplaysinleague,concept:sportsleague:mlb
2359,concept:athlete:joe_nathan,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
2360,concept:athlete:angel_sanchez,850,0.99275,concept:athleteplayssport,concept:sport:baseball
2361,concept:athlete:david_davidson,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2362,concept:athlete:chris_jenkins,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2363,concept:athlete:thomas_diamond,850,1.0,concept:athleteplayssport,concept:sport:baseball
2364,concept:personmexico:carl_hubbell,850,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
2365,concept:personmexico:carl_hubbell,850,0.907,concept:athleteplayssport,concept:sport:football
2366,concept:athlete:ty_cobb,850,0.974,concept:athleteplaysinleague,concept:sportsleague:mlb
2367,concept:athlete:ty_cobb,850,0.9685,concept:athleteplayssport,concept:sport:baseball
2368,concept:athlete:wiki_gonzalez,850,0.9855,concept:athleteplayssport,concept:sport:baseball
2369,concept:athlete:teemu_selanne,850,1.0,concept:athleteplaysforteam,concept:sportsteam:mighty_ducks_of_anaheim
2370,concept:athlete:joey_harrington,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:falcons
2371,concept:athlete:joey_harrington,850,0.973,concept:athleteplaysinleague,concept:sportsleague:mlb
2372,concept:athlete:joey_harrington,850,0.97775,concept:athleteplayssport,concept:sport:baseball
2373,concept:athlete:a_j__hawk,850,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
2374,concept:athlete:a_j__hawk,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
2375,concept:personmexico:wes_littleton,850,0.944,concept:athleteplaysinleague,concept:sportsleague:nhl
2376,concept:personmexico:wes_littleton,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2377,concept:athlete:daryle_ward,850,1.0,concept:athleteplayssport,concept:sport:baseball
2378,concept:athlete:raul_mondesi,850,0.99175,concept:athleteplayssport,concept:sport:baseball
2379,concept:athlete:chris_iannetta,850,0.9610000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
2380,concept:athlete:chris_iannetta,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2381,concept:athlete:kazuo_fukumori,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2382,concept:athlete:don_larsen,850,0.986,concept:athleteplaysinleague,concept:sportsleague:mlb
2383,concept:athlete:don_larsen,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2384,concept:athlete:john_koronka,850,1.0,concept:athleteplayssport,concept:sport:baseball
2385,concept:athlete:daisuke_matsuzaka,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:boston_redsox
2386,concept:athlete:daisuke_matsuzaka,850,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
2387,concept:athlete:daisuke_matsuzaka,850,0.992125,concept:athleteplayssport,concept:sport:baseball
2388,concept:athlete:james_parr,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2389,concept:athlete:tyler_walker,850,1.0,concept:athleteplayssport,concept:sport:baseball
2390,concept:athlete:chris_britton,850,0.9815,concept:athleteplaysinleague,concept:sportsleague:mlb
2391,concept:athlete:chris_britton,850,0.992125,concept:athleteplayssport,concept:sport:baseball
2392,concept:athlete:steve_woodard,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2393,concept:personmexico:fernando_rodney,850,0.96875,concept:athleteplayssport,concept:sport:baseball
2394,concept:athlete:wilfredo_ledezma,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2395,concept:athlete:leon_powe,850,0.998046875,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
2396,concept:athlete:leon_powe,850,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
2397,concept:athlete:leon_powe,850,1.0,concept:athleteplayssport,concept:sport:baseball
2398,concept:coach:scott_elarton,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2399,concept:athlete:ryan_rohlinger,850,0.9955,concept:athleteplayssport,concept:sport:baseball
2400,concept:athlete:jason_michaels,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:phillies
2401,concept:athlete:jason_michaels,850,0.99675,concept:athleteplaysinleague,concept:sportsleague:mlb
2402,concept:athlete:jason_michaels,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2403,concept:athlete:scot_shields,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
2404,concept:coach:patrice_bergeron,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:boston_bruins
2405,concept:personmexico:john_grabow,850,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
2406,concept:personmexico:john_grabow,850,0.98425,concept:athleteplayssport,concept:sport:baseball
2407,concept:personmexico:zach_jackson,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2408,concept:athlete:george_lucas,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
2409,concept:coach:paul_byrd,850,0.9665,concept:athleteplaysinleague,concept:sportsleague:mlb
2410,concept:coach:paul_byrd,850,0.992125,concept:athleteplayssport,concept:sport:baseball
2411,concept:athlete:jake_woods,850,0.9375,concept:athleteplayssport,concept:sport:baseball
2412,concept:personmexico:juan_ramirez,850,0.9375,concept:athleteplayssport,concept:sport:baseball
