,Entity,Iteration,Probability,Relation,Value
3130,concept:sportsteam:chicago_white_sox,1069,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:cleveland_indians
3131,concept:sportsteam:chicago_white_sox,1051,0.984375,concept:teamplaysagainstteam,concept:sportsteam:texas_rangers
3132,concept:sportsteam:chicago_white_sox,1069,0.9993092412912031,concept:teamplaysagainstteam,concept:sportsteam:red_sox
3133,concept:sportsteam:chicago_white_sox,1069,0.9975917584239778,concept:teamplaysagainstteam,concept:sportsteam:indians
3134,concept:sportsteam:chicago_white_sox,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:yankees
3135,concept:sportsteam:chicago_white_sox,1060,0.9375,concept:teamplaysagainstteam,concept:sportsteam:seattle_mariners
3136,concept:sportsteam:chicago_white_sox,1070,0.9999826890322051,concept:teamplaysagainstteam,concept:sportsteam:boston_red_sox
3137,concept:sportsteam:chicago_white_sox,1070,0.999755859375,concept:teamplaysagainstteam,concept:sportsteam:chicago_cubs_baseball
3138,concept:sportsteam:chicago_white_sox,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_rays
3139,concept:sportsteam:chicago_white_sox,1070,0.9994301519808902,concept:teamplaysincity,concept:city:boston
3140,concept:sportsteam:chicago_white_sox,1070,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
3141,concept:sportsteam:chicago_white_sox,1070,1.0,concept:teamplayssport,concept:sport:baseball
3142,concept:sportsteam:chicago_white_sox,1051,0.9999998470879687,concept:teamwontrophy,concept:awardtrophytournament:world_series
3143,concept:sportsteam:buffalo_sabres,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:rangers
3144,concept:sportsteam:buffalo_sabres,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:pittsburgh_penguins
3145,concept:sportsteam:buffalo_sabres,1070,0.9899275713789218,concept:teamplaysagainstteam,concept:sportsteam:philadelphia_flyers
3146,concept:sportsteam:buffalo_sabres,1070,1.0,concept:teamplaysincity,concept:city:buffalo
3147,concept:sportsteam:buffalo_sabres,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nhl
3148,concept:sportsteam:buffalo_sabres,1070,1.0,concept:teamplayssport,concept:sport:hockey
3149,concept:sportsteam:penn_state,1069,0.9921875,concept:teamalsoknownas,concept:sportsteam:state_universities
3150,concept:sportsteam:penn_state,1069,0.9998779296875,concept:teamalsoknownas,concept:sportsteam:college
3151,concept:sportsteam:penn_state,1069,0.9999999999275899,concept:teamalsoknownas,concept:sportsteam:state_university
3152,concept:sportsteam:penn_state,1069,0.9999999986383097,concept:teamplaysagainstteam,concept:sportsteam:hawkeyes
3153,concept:sportsteam:penn_state,1069,0.9989427384167823,concept:teamplaysagainstteam,concept:sportsteam:buckeyes
3154,concept:sportsteam:penn_state,1069,0.9818164385739636,concept:teamplaysagainstteam,concept:sportsteam:wesley_wolverines
3155,concept:sportsteam:penn_state,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:oregon_state
3156,concept:sportsteam:penn_state,1069,0.9979381257143574,concept:teamplaysagainstteam,concept:sportsteam:spartans
3157,concept:sportsteam:penn_state,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:usc
3158,concept:sportsteam:penn_state,1070,0.9334175430093655,concept:teamplaysagainstteam,concept:sportsteam:northwestern_university
3159,concept:sportsteam:penn_state,1070,0.984375,concept:teamplaysincity,concept:city:university_park
3160,concept:sportsteam:penn_state,1070,0.9998779296875,concept:teamplaysinleague,concept:sportsleague:international
3161,concept:sportsteam:penn_state,1070,1.0,concept:teamplayssport,concept:sport:football
3162,concept:sportsteam:arkansas_razorbacks,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3163,concept:sportsteam:arkansas_razorbacks,1070,1.0,concept:teamplayssport,concept:sport:golf
3164,concept:sportsteam:miami_hurricanes,1070,0.96875,concept:teamhomestadium,concept:stadiumoreventvenue:american_airlines_arena
3165,concept:sportsteam:miami_hurricanes,1070,0.9999999999998411,concept:teamplaysagainstteam,concept:sportsteam:chicago_bulls
3166,concept:sportsteam:miami_hurricanes,1070,0.9999997652927509,concept:teamplaysagainstteam,concept:sportsteam:boston_celtics
3167,concept:sportsteam:miami_hurricanes,1070,0.9999842082495827,concept:teamplaysagainstteam,concept:sportsteam:nets
3168,concept:sportsteam:miami_hurricanes,1070,0.9998784191850087,concept:teamplaysagainstteam,concept:sportsteam:hawks
3169,concept:sportsteam:miami_hurricanes,1070,0.9960354506053994,concept:teamplaysagainstteam,concept:sportsteam:denver_nuggets_nba
3170,concept:sportsteam:miami_hurricanes,1070,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:houston_rockets_nba
3171,concept:sportsteam:miami_hurricanes,1070,0.9878696125192334,concept:teamplaysagainstteam,concept:sportsteam:cavs
3172,concept:sportsteam:miami_hurricanes,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:timberwolves
3173,concept:sportsteam:miami_hurricanes,1070,0.9840313009141164,concept:teamplaysagainstteam,concept:sportsteam:washington_wizards
3174,concept:sportsteam:miami_hurricanes,1070,0.9823193547646193,concept:teamplaysagainstteam,concept:sportsteam:spurs
3175,concept:sportsteam:miami_hurricanes,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:orlando_magic
3176,concept:sportsteam:miami_hurricanes,1070,0.9470532885379438,concept:teamplaysagainstteam,concept:sportsteam:pacers
3177,concept:sportsteam:miami_hurricanes,1070,0.9383876136987004,concept:teamplaysagainstteam,concept:sportsteam:cavaliers
3178,concept:sportsteam:miami_hurricanes,1070,0.9375616810758504,concept:teamplaysagainstteam,concept:sportsteam:raptors
3179,concept:sportsteam:miami_hurricanes,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:milwaukee_bucks_tickets
3180,concept:sportsteam:miami_hurricanes,1070,0.9997910325418112,concept:teamplaysagainstteam,concept:sportsteam:magic
3181,concept:sportsteam:miami_hurricanes,1070,0.9995717535195032,concept:teamplaysagainstteam,concept:sportsteam:los_angeles_lakers
3182,concept:sportsteam:miami_hurricanes,1070,0.9992489058466791,concept:teamplaysagainstteam,concept:sportsteam:dallas_mavericks
3183,concept:sportsteam:miami_hurricanes,1070,0.9975608195232349,concept:teamplaysagainstteam,concept:sportsteam:hornets_charlotte_bobcats__7_50
3184,concept:sportsteam:miami_hurricanes,1070,0.9843955955436976,concept:teamplaysagainstteam,concept:sportsteam:san_antonio
3185,concept:sportsteam:miami_hurricanes,1070,0.9795573665740426,concept:teamplaysagainstteam,concept:sportsteam:hornets_nba_live_29_03_2012
3186,concept:sportsteam:miami_hurricanes,1070,1.0,concept:teamplaysincity,concept:city:miami
3187,concept:sportsteam:miami_hurricanes,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nba
3188,concept:sportsteam:miami_hurricanes,1070,1.0,concept:teamplayssport,concept:sport:basketball
3189,concept:sportsteam:miami_hurricanes,1070,1.0,concept:teamwontrophy,concept:awardtrophytournament:nba_championship
3190,concept:sportsteam:atlantic_10_gear,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
3191,concept:sportsteam:wis_milwaukee_panthers,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3192,concept:sportsteam:jefferson_medical_college_of_thomas_jefferson_university,1070,0.96875,concept:teamplaysincity,concept:city:philadelphia
3193,concept:sportsteam:phoenix_mercury,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:wnba
3194,concept:sportsteam:texas_a_m,1069,0.9999999990686774,concept:teamalsoknownas,concept:sportsteam:state_university
3195,concept:sportsteam:texas_a_m,1070,0.9999999962747097,concept:teamplaysincity,concept:city:college_station
3196,concept:sportsteam:texas_a_m,1070,0.984375,concept:teamplaysinleague,concept:sportsleague:international
3197,concept:sportsteam:texas_a_m,1070,0.984375,concept:teamplayssport,concept:sport:football
3198,concept:sportsteam:wilfrid_laurier_university,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:international
3199,concept:sportsteam:robert_morris_colonials,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3200,concept:sportsteam:saint_louis_rams,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nfl
3201,concept:sportsteam:delaware_state,1070,1.0,concept:teamplaysincity,concept:city:dover
3202,concept:sportsteam:delaware_state,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3203,concept:sportsteam:uc_davis_aggies,1070,0.999969482421875,concept:teamplaysinleague,concept:sportsleague:ncaa
3204,concept:sportsteam:jagiellonian_university,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:international
3205,concept:sportsteam:sacramento_st__hornets,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3206,concept:sportsteam:babson_college,1070,0.998046875,concept:teamplaysinleague,concept:sportsleague:international
3207,concept:sportsteam:saginaw_valley_state_cardinals,1070,0.999755859375,concept:teamplaysinleague,concept:sportsleague:ncaa
3208,concept:sportsteam:united_states_military_academy,1070,1.0,concept:teamplaysinleague,concept:sportsleague:international
3209,concept:sportsteam:oklahoma_baptist_bison,1070,0.984375,concept:teamplaysinleague,concept:sportsleague:ncaa
3210,concept:sportsteam:rochester_warriors,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
3211,concept:sportsteam:columbus_blue_jackets,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nhl
3212,concept:sportsteam:columbus_blue_jackets,1070,1.0,concept:teamplayssport,concept:sport:hockey
3213,concept:sportsteam:vanguard_lions,1070,0.998046875,concept:teamplaysinleague,concept:sportsleague:ncaa
3214,concept:sportsteam:boise_st__broncos,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
3215,concept:sportsteam:uc_davis,1070,1.0,concept:teamplaysincity,concept:city:davis
3216,concept:sportsteam:uc_davis,1070,0.99609375,concept:teamplaysinleague,concept:sportsleague:international
3217,concept:sportsteam:fort_lewis_college,1070,0.96875,concept:teamplaysincity,concept:city:durango
3218,concept:sportsteam:cal_poly_mustangs,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3219,concept:sportsteam:cumberland_bulldogs,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
3220,concept:sportsteam:eastern_illinois_university,1061,0.9375,concept:teamalsoknownas,concept:sportsteam:state_university
3221,concept:sportsteam:arizona_state_sun_devils,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3222,concept:sportsteam:maastricht_university,1070,0.9999980926513672,concept:teamplaysinleague,concept:sportsleague:international
3223,concept:sportsteam:cal_state_dominguez_hills_toros,1070,0.99609375,concept:teamplaysinleague,concept:sportsleague:ncaa
3224,concept:sportsteam:delaware_fightin_blue_hens,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3225,concept:sportsteam:immaculata_high_school,1070,0.9375,concept:teamplaysincity,concept:city:immaculata
3226,concept:sportsteam:cleveland_state_university,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
3227,concept:sportsteam:laurentian_university,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3228,concept:sportsteam:wisconsin_stout_blue_devils,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
3229,concept:sportsteam:philadelphia_phillies,1070,1.0,concept:teamhomestadium,concept:stadiumoreventvenue:citizen_bank_park
3230,concept:sportsteam:philadelphia_phillies,1069,0.9981537109968283,concept:teamplaysagainstteam,concept:sportsteam:pirates
3231,concept:sportsteam:philadelphia_phillies,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:red_sox_this_season
3232,concept:sportsteam:philadelphia_phillies,1066,0.9148777793864302,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves_spring_training
3233,concept:sportsteam:philadelphia_phillies,1069,0.9997144518146758,concept:teamplaysagainstteam,concept:sportsteam:tampa
3234,concept:sportsteam:philadelphia_phillies,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:royals
3235,concept:sportsteam:philadelphia_phillies,1067,1.0,concept:teamplaysagainstteam,concept:sportsteam:new_york_mets
3236,concept:sportsteam:philadelphia_phillies,1069,0.984375,concept:teamplaysagainstteam,concept:sportsteam:yankees
3237,concept:sportsteam:philadelphia_phillies,1069,0.9970214717642814,concept:teamplaysagainstteam,concept:sportsteam:dodgers
3238,concept:sportsteam:philadelphia_phillies,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:chicago_cubs_baseball
3239,concept:sportsteam:philadelphia_phillies,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:rockies
3240,concept:sportsteam:philadelphia_phillies,1070,1.0,concept:teamplaysincity,concept:city:philadelphia
3241,concept:sportsteam:philadelphia_phillies,1070,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
3242,concept:sportsteam:philadelphia_phillies,1070,1.0,concept:teamplayssport,concept:sport:baseball
3243,concept:sportsteam:philadelphia_phillies,1061,1.0,concept:teamwontrophy,concept:awardtrophytournament:world_series
3244,concept:sportsteam:e__tenn__st__buccaneers,1070,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
3245,concept:sportsteam:saint_mary_s_gaels,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3246,concept:sportsteam:washington_college,1070,0.999969482421875,concept:teamplaysinleague,concept:sportsleague:international
3247,concept:sportsteam:jackson_state,1069,0.999755859375,concept:teamalsoknownas,concept:sportsteam:state_university
3248,concept:sportsteam:jackson_state,1070,0.99951171875,concept:teamplaysincity,concept:city:jackson
3249,concept:sportsteam:cal_state_san_bernardino_coyotes,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
3250,concept:sportsteam:tennesse_titans,1070,0.9999999867268605,concept:teamplaysinleague,concept:sportsleague:nfl
3251,concept:sportsteam:tennesse_titans,1070,1.0,concept:teamwontrophy,concept:awardtrophytournament:super_bowl
3252,concept:sportsteam:tennesse_titans,1070,0.9999998193057069,concept:teamwontrophy,concept:awardtrophytournament:super_bowl_xlii
3253,concept:sportsteam:cal_golden_bears,1070,0.99609375,concept:teamplaysinleague,concept:sportsleague:ncaa
3254,concept:sportsteam:loyola_university_chicago,1070,0.96875,concept:teamplaysincity,concept:city:chicago
3255,concept:sportsteam:loyola_university_chicago,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
3256,concept:sportsteam:massuchussets_lowell_river_hawks,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
3257,concept:sportsteam:creighton_blue_jays,1070,0.984375,concept:teamplaysinleague,concept:sportsleague:ncaa
3258,concept:sportsteam:wichita_state_university,1061,0.99951171875,concept:teamalsoknownas,concept:sportsteam:state_university
3259,concept:sportsteam:wichita_state_university,1070,0.9375,concept:teamplayssport,concept:sport:basketball
3260,concept:sportsteam:kansas_state_university,1069,0.999969482421875,concept:teamalsoknownas,concept:sportsteam:state_university
3261,concept:sportsteam:kansas_state_university,1070,1.0,concept:teamplaysincity,concept:island:manhattan
3262,concept:sportsteam:kansas_state_university,1070,0.984375,concept:teamplaysinleague,concept:sportsleague:international
3263,concept:sportsteam:kansas_state_university,1070,0.96875,concept:teamplayssport,concept:sport:football
3264,concept:sportsteam:rhode_island_rams,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
3265,concept:sportsteam:old_dominion_university,1070,0.984375,concept:teamplayssport,concept:sport:basketball
3266,concept:sportsteam:miami_university_redhawks,1070,0.999755859375,concept:teamplaysinleague,concept:sportsleague:ncaa
3267,concept:sportsteam:queen_s_university,1070,0.96875,concept:teamplaysincity,concept:city:kingston
3268,concept:sportsteam:queen_s_university,1070,0.998046875,concept:teamplaysinleague,concept:sportsleague:international
3269,concept:sportsteam:state_university,1064,0.96875,concept:teamalsoknownas,concept:sportsteam:ohio_dominican_university
3270,concept:sportsteam:state_university,1048,1.0,concept:teamalsoknownas,concept:sportsteam:southern_utah_thunderbirds
3271,concept:sportsteam:state_university,1060,0.9375,concept:teamalsoknownas,concept:sportsteam:urbana_champaign
3272,concept:sportsteam:state_university,1055,0.9375,concept:teamalsoknownas,concept:sportsteam:stony_brook_university
3273,concept:sportsteam:state_university,1064,0.9921875,concept:teamalsoknownas,concept:sportsteam:texas_a_m_university
3274,concept:sportsteam:state_university,1070,0.9921875,concept:teamalsoknownas,concept:sportsteam:pennsylvania_state_university___hazleton
